poem_line,cluster_label,tsne_dim1,tsne_dim2
今朝都到眼前来,14,24.132137,-20.768778
衣裳已施行看尽,6,-23.48617,7.9096637
针线犹存未忍开,3,-12.650379,11.834408
尚想旧情怜婢仆,12,-0.06233965,-33.97662
也曾因梦送钱财,18,18.891502,31.491621
贫贱夫妻百事哀,11,-44.786457,3.417376
闲坐悲君亦自悲,5,-48.12616,2.9033053
百年都是几多时,6,-24.121393,-35.899723
潘岳悼亡犹费词,11,-55.16739,-1.8302107
同穴窅冥何所望,11,-41.073853,11.7780075
他生缘会更难期,3,-24.095882,-26.428297
惟将终夜长开眼,16,4.86306,-9.883285
报答平生未展眉,7,-17.016228,21.099638
寥落古行宫,9,-40.753777,-22.62816
宫花寂寞红,9,-36.367542,-27.132576
白头宫女在,6,-38.862255,-15.556004
闲坐说玄宗,8,11.109336,15.386042
忽惊身在古梁州,19,8.738675,0.022259269
休遣玲珑唱我诗,18,9.273564,15.538159
我诗多是别君词,3,-23.798178,-13.887485
明朝又向江头别,3,-24.80164,-14.533791
闲读道书慵未起,8,38.430534,-21.650936
取次花丛懒回顾,0,14.241916,-39.9309
半缘修道半缘君,0,7.390113,-38.816814
去年沙嘴是江心,6,-15.658502,-18.30276
贪看年少信船流,0,9.681376,-31.975222
遥被人知半日羞,10,-8.759019,18.207275
与妾同时生,0,16.15686,-31.62711
到大相呼名,18,15.361938,3.9057138
芳贻千里外,16,4.3424816,-27.86558
怡怡太府吟,8,43.201996,-13.028918
暂去还来此,16,18.480602,-17.74956
幽期不负言,12,21.070179,4.285502
此地聚会夕,12,24.079119,-26.195152
当时雷雨寒,10,-42.65838,-30.540722
兰桡殊未返,19,2.378013,-20.65241
落日恐行人,10,-7.9417524,10.459681
怪禽啼旷野,9,-38.126072,14.841599
烟火渐相亲,12,21.422598,-30.286512
绝顶人来少,9,37.64526,-32.26527
高松鹤不群,8,44.556248,7.348476
世事未曾闻,19,4.158149,3.2459009
松下问童子,19,3.4008908,-2.022824
风光别我苦吟身,3,-30.643297,-9.663667
共君今夜不须睡,2,53.282005,-3.5690875
莫嫌滴沥红斑少,14,17.071604,-1.2752136
恰是湘妃泪尽时,11,-54.287346,-3.8120966
妆罢低声问夫婿画眉深浅入时无,0,11.879143,-40.649906
含情欲说宫中事,0,3.07073,-40.892067
今日美人弃我去,3,-55.487797,-15.366003
青楼珠箔天之涯,16,12.555784,-19.562073
一望不见心断绝,3,-54.228756,-11.132363
心断绝,11,-53.877483,-11.246735
几千里,16,27.628485,4.2830095
觉来泪滴湘江水,11,-58.16632,-2.7286572
美人不见愁人心,5,-31.61779,-3.7950392
相思一夜梅花发,0,5.4168506,-33.231255
忽到窗前疑是君,19,17.45227,-22.881021
二碗破孤闷,2,50.91119,4.596919
四碗发轻汗,2,41.836605,-4.4881263
平生不平事,7,-2.9798846,33.592903
尽向毛孔散,14,41.410152,-4.5810356
七碗吃不得也,18,42.519173,-3.3305585
唯觉两腋习习清风生,14,39.491352,-15.010418
安得知百万亿苍生命,7,-2.4847043,23.7246
堕在颠崖受辛苦,13,-28.528385,20.6803
便为谏议问苍生,12,-2.851905,24.31216
到头合得苏息否,19,0.26254675,-0.1516163
为问西风早晚回,19,8.17275,-19.92202
白发老农如鹤立,9,-30.417141,-42.314774
幼女才六岁,14,13.235878,5.6091866
自家夫婿无消息,3,-19.499056,-9.572011
却恨桥头卖卜人,7,-23.421097,-3.9262567
却令灯下裁衣妇,13,-10.822062,5.289935
误剪同心一半花,3,-24.316214,-0.4143538
归心日夜忆咸阳,17,-5.644375,-27.171644
却望并州是故乡,17,-3.8654475,-24.066944
愁心和雨到昭阳,5,-32.39416,-3.4980032
泪痕不学君恩断,11,-54.71084,-0.03534924
拭却千行更万行,7,-54.30187,1.4694154
万缕千条惹恨深,5,-26.225113,-4.893552
东风无力系春心,3,-41.753757,-13.938529
临行解赠君,12,-2.0965993,-13.823808
勿报细碎仇,18,23.582575,18.46604
乡心日云暮,17,-5.826986,-24.500633
犹在楚城边,16,10.003452,-10.358958
一声何满子,11,-50.416878,-0.3707098
双泪落君前,11,-61.528355,-0.7840942
长在石城头,16,13.145992,1.3837154
高才何必贵,4,30.697338,17.683096
下位不妨贤,4,30.123194,17.669954
一宿行人自可愁,5,-34.486042,-2.2328215
媚眼惟看宿鹭窠,0,12.18342,-35.969177
剔开红焰救飞蛾,12,14.084529,33.698093
却嫌脂粉污颜色,18,27.962275,10.569518
犹见张徽一曲新,16,16.4437,-8.29226
长说上皇和泪教,11,-57.338974,-0.16802377
月明南内更无人,9,-36.37217,-29.200377
六腑睡神去,14,45.262096,-10.251513
数朝诗思清,8,36.22309,-4.0206113
其馀不敢费,10,-10.33596,15.891499
客鬓两年催,6,-18.41718,0.13734728
内官传诏问戎机,10,10.221217,43.01972
嵩少心期杳莫攀,19,-17.662771,-23.663092
好山聊复一开颜,14,45.691418,-8.228808
明朝便是南荒路,16,-6.064672,-12.101738
更上层楼望故关,16,-2.7275596,-22.907618
岁晚香醪熟,14,22.304424,-11.463238
村村自送迎,12,20.505035,-4.088558
榜前潜制泪,7,-53.57645,2.6328087
众里自嫌身,18,-6.7902613,19.975765
尽是添愁处,5,-31.877003,-0.6097442
南山何其悲,11,-47.530075,5.4925733
主人奉觞客长寿,2,56.772057,1.7613363
我有迷魂招不得,19,0.6936933,-8.008027
少年心事当拿云,15,40.509907,23.978292
谁念幽寒坐呜呃,11,-42.295208,5.508747
湘娥啼竹素女愁,11,-54.167976,-3.8445532
芙蓉泣露香兰笑,14,31.848515,-17.4957
吴质不眠倚桂树,19,7.382532,-28.300709
报君黄金台上意,15,37.616013,37.215984
提携玉龙为君死,15,38.31348,40.24439
老兔寒蟾泣天色,9,-48.325554,-21.510263
更变千年如走马,6,11.175931,-27.316118
世上英雄本无主,15,30.0872,28.814318
二十男儿那刺促,15,32.968876,27.749147
忆君清泪如铅水,11,-57.745594,-3.0142353
天若有情天亦老,6,-25.505642,-27.470062
三尺木皮断文理,18,1.3683219,8.205141
劝君终日酩酊醉,2,47.559013,-3.4259408
酒不到刘伶坟上土,6,-39.169834,12.060738
捶碎千年日长白,15,33.334602,31.074858
孝武秦皇听不得,18,1.4240022,32.500603
独共南山守中国,15,28.996311,39.783512
春风烂漫恼娇慵,14,36.39067,-19.194899
十八鬟多无气力,13,-25.688158,8.743277
背人不语向何处,0,0.48175225,-40.698097
直是荆轲一片心,15,37.85193,42.02775
此马非凡马,4,34.44826,20.390335
何当金络脑,15,35.908104,23.937159
快走踏清秋,2,41.63119,7.3163514
可怜日暮嫣香落,6,-48.068638,-14.385471
嫁与东风不用媒,14,18.275389,-39.35834
文章何处哭秋风,11,-41.899487,-4.4099193
无情有恨何人见,5,-27.421345,-4.322475
露压烟啼千万枝,5,-43.870914,-12.812954
欲赛鲁将军,15,39.0084,32.268757
英雄一去豪华尽,6,-37.430355,-17.899597
唯有青山似洛中,16,11.027752,-13.467493
一上高城万里愁,5,-37.043045,-0.6701934
行人莫问当年事,6,-14.88863,-14.70743
劳歌一曲解行舟,16,-0.34799892,-11.295849
日暮酒醒人已远,3,-30.906372,-17.935085
楚云湘水忆同游,17,1.600867,-30.827194
高歌一曲掩明镜,2,45.16232,4.0940795
昨日少年今白头,6,-16.795406,-1.7499098
心期仙诀意无穷,16,33.926083,-2.736439
茂陵松柏满西风,6,-44.29476,-20.87638
洒尽满襟泪,11,-58.289913,1.1901541
短歌聊一书,8,41.03088,-1.2310834
怪我苦何事,7,-20.552809,21.059717
少年垂白须,6,-16.462349,-0.3443306
朋游今在否,19,3.1767023,-17.664558
落拓更能无,8,36.117233,9.486402
门馆恸哭后,11,-55.76916,8.636456
水云秋景初,14,32.352234,-21.874002
秋亦红泪滋,11,-45.41888,-11.421571
清血洒不尽,1,-44.162457,20.062357
仰天知问谁,19,3.1866698,1.2080954
我昨金陵过,16,9.390279,-10.457278
闻之为歔欷,11,-64.62096,3.2880023
愁来独长咏,5,-33.01175,-1.467233
聊可以自贻,8,40.95959,-1.2507851
变化安能推,18,13.885605,15.976714
放歌曾作昔年游,2,44.868862,0.392325
可怜东晋最风流,4,32.000298,1.9438547
一笛闻吹出塞愁,5,-38.616165,0.048019316
惆怅无因见范蠡,5,-33.21055,-11.726266
尘世难逢开口笑,2,57.58717,-4.008172
菊花须插满头归,2,50.815044,-13.327307
但将酩酊酬佳节,2,51.067955,-1.1598265
不用登临恨落晖,16,-17.786274,-19.768488
牛山何必独沾衣,18,19.079887,17.80283
云外惊飞四散哀,11,-44.296345,7.2388844
岂逐春风一一回,16,1.8130624,3.7940707
莫厌潇湘少人处,8,35.83053,-30.898289
东风不与周郎便,7,-15.028568,34.916397
铜雀春深锁二乔,1,-12.089358,8.844673
一骑红尘妃子笑,0,39.54325,1.19836
多少楼台烟雨中,19,30.864824,-27.46334
商女不知亡国恨,1,-58.378117,13.034203
至竟息亡缘底事,7,0.22865361,20.297382
可怜金谷坠楼人,11,-47.488018,-14.2303705
玉人何处教吹箫,0,7.7234955,-24.497265
春风十里扬州路,14,29.561882,-19.553205
卷上珠帘总不如,7,-16.15457,5.1955204
坐看牵牛织女星,0,25.56533,-33.47462
繁华事散逐香尘,6,-39.517376,-19.904879
日暮东风怨啼鸟,5,-42.29868,-1.8374004
落花犹似坠楼人,6,-46.56147,-13.741833
路上行人欲断魂,11,-56.750576,-10.213073
拂尘犹自妒娇娆,18,-8.650758,39.727184
行子喜闻无战伐,14,50.26647,18.604948
闲看游骑猎秋原,8,40.785053,-20.166927
疑是水仙梳洗处,14,34.390644,-12.452729
长笛一声人倚楼,16,34.615276,-31.363909
红衣落尽渚莲愁,5,-35.185246,-5.9753523
鲈鱼正美不归去,17,-0.31322145,-21.657108
空戴南冠学楚囚,7,-18.321236,32.251015
乡心正无限,17,-5.0258126,-25.267061
一溪萦作万重愁,5,-30.804924,-3.081061
谁教冥路作诗仙,18,3.3138435,15.328133
一度思卿一怆然,3,-57.750828,-7.842627
千岩万壑不辞劳,15,37.97369,26.813913
终归大海作波涛,15,42.095768,11.1385145
誓扫匈奴不顾身,15,37.254948,38.982296
可怜无定河边骨,1,-47.93571,15.117332
犹是春闺梦里人,0,4.6081715,-31.128704
宝剑黯如水,9,-45.035034,-29.44604
微红湿馀血,1,-44.856827,17.51134
白马夜频惊,10,6.919073,40.43542
客行悲故乡,17,-6.578687,-20.458132
素琴机虑静,8,43.576054,-23.500177
空伴夜泉清,9,35.880196,-27.96284
苏武魂销汉使前,11,-7.105391,-16.857979
空向秋波哭逝川,6,-33.675983,-17.24585
莫怪临风倍惆怅,5,-34.602917,-10.190635
欲将书剑学从军,15,40.42846,35.010418
下国卧龙空寤主,7,-12.371719,29.301718
中原得鹿不由人,15,29.636253,28.998909
冰簟银床梦不成,9,-38.728554,-30.858353
侯印不闻封李广,7,-12.659454,30.556248
他人丘垄似天山,18,8.022159,3.889799
一曲伊州泪万行,11,-59.498745,-0.9499546
天生旧物不如新,18,12.666373,21.445086
合欢桃核终堪恨,3,-25.824774,-3.7203646
入骨相思知不知,0,4.547748,-34.451565
存者皆面啼,11,-54.533974,7.5933375
无衣可迎宾,18,-4.761361,19.550499
始若畏人问,10,-7.535997,13.405937
及门还具陈,18,15.687827,4.878706
依依过村落,16,13.371988,-8.264603
右辅田畴薄,13,-31.442507,28.85646
斯民常苦贫,13,-33.280056,30.163332
况自贞观后,4,27.222374,14.630917
命官多儒臣,18,11.426616,23.07733
降及开元中,4,27.102575,14.501702
奸邪挠经纶,1,0.5989097,31.40302
中原遂多故,1,-52.76423,19.097221
皇子弃不乳,18,3.896738,27.356178
重赐竭中国,1,-29.493044,34.319454
强兵临北边,15,11.111184,41.672726
公卿辱嘲叱,18,3.542484,31.836752
唾弃如粪丸,18,3.258045,32.011627
大朝会万方,4,52.42937,20.662012
天子正临轩,4,52.85143,22.41685
忤者死艰屦,18,2.4488578,33.996956
附之升顶颠,4,34.006844,13.940332
华侈矜递街,18,22.720343,29.049704
豪俊相并吞,15,42.83247,31.46947
因失生惠养,18,10.575302,17.285015
渐见征求频,13,-27.580807,30.983257
是时正忘战,16,35.813316,27.919693
重兵多在边,1,11.13034,41.72724
生小太平年,14,31.279224,-0.8525347
不识夜闭门,19,9.9568815,13.878609
少壮尽点行,1,-25.091412,29.128216
疲老守空村,13,-29.818079,11.778406
生分作死誓,12,20.156471,4.574169
挥泪连秋云,11,-55.396336,1.7875302
廷臣例獐怯,10,-7.528553,14.71225
诸将如羸奔,10,-2.3123987,19.093145
诚知开辟久,16,26.952547,16.157118
遘此云雷屯,10,-26.878687,21.632116
逆者问鼎大,18,30.593178,26.602343
存者要高官,18,31.126595,23.889484
抢攘互间谍,10,6.069772,39.34508
孰辨枭与鸾,19,0.1935033,17.346973
城空鸟雀死,1,-40.131897,16.131607
人去豺狼喧,1,-38.794315,15.55225
南资竭吴越,1,-29.475618,34.38723
西费失河源,19,5.8844066,-6.5606637
列圣蒙此耻,1,-7.0452003,31.883514
含怀不能宣,7,2.8781002,-40.79565
谋臣拱手立,4,28.13954,18.664356
相戒无敢先,10,-6.2567325,15.445405
万国困抒轴,18,3.7954388,25.37506
内库无金钱,13,-28.816273,27.27156
健儿立霜雪,15,39.99747,28.570478
腹歉衣裳单,13,-31.041084,26.33268
馈饷多过时,13,-27.229454,30.687302
高估铜与铅,18,11.440302,20.581043
朝廷不暇给,13,-28.331087,31.724241
辛苦无半年,13,-31.183979,22.299913
行人榷行资,13,8.625251,-6.2002063
居者税屋椽,13,-29.222675,30.459059
临门送节制,16,16.0037,5.444973
以锡通天班,4,33.776737,13.700076
破者以族灭,1,0.34991798,37.10969
存者尚迁延,13,3.2958183,7.9576693
礼数异君父,18,6.159543,19.494358
羁縻如羌零,16,-11.409429,-11.031083
巍巍政事堂,4,53.441486,22.248196
宰相厌八珍,18,23.1762,27.486422
敢问下执事,10,13.939168,8.24968
今谁掌其权,19,2.0695846,21.367207
疮疽几十载,13,-29.26944,17.443665
不敢抉其根,10,-9.0409775,14.895298
国蹙赋更重,13,-30.012344,32.660442
人稀役弥繁,13,-29.260538,31.554258
生为人所惮,10,-9.644535,11.602541
死非人所怜,1,-42.152946,15.670672
快刀断其头,15,43.67798,34.4488
列若猪牛悬,18,7.400742,25.491934
乡里骇供亿,10,-1.8322467,11.624931
老少相扳牵,12,20.048376,-5.6788883
儿孙生未孩,19,-8.913978,5.134699
弃之无惨颜,15,22.728136,19.763996
不复议所适,19,5.1984134,7.6018057
但欲死山间,16,6.385843,6.3748984
尔来又三岁,16,7.4280257,-7.623474
甘泽不及春,14,17.812014,-1.3578135
盗贼亭午起,10,6.0090923,40.374954
问谁多穷民,13,-33.207684,31.903019
节使杀亭吏,1,1.2651584,38.931747
捕之恐无因,10,-6.0711083,11.901012
愧客问本末,7,-10.268759,20.674755
愿客无因循,16,20.74409,-13.475171
我听此言罢,19,5.0490417,5.0938735
冤愤如相焚,1,-3.8361936,34.324596
我愿为此事,12,31.698353,37.030334
君前剖心肝,12,20.927427,6.6107726
叩头出鲜血,1,-50.987896,8.540538
滂沱污紫宸,1,1.469083,34.47615
九重黯已隔,7,-7.2833114,-5.109394
涕泗空沾唇,11,-59.308964,2.1254373
慎勿道此言,10,-6.060028,15.531223
此言未忍闻,11,-12.097473,12.829848
誓将上雪列圣耻,15,35.889984,38.28331
坐法宫中朝四夷,4,52.834423,22.501616
愈拜稽首蹈且舞,2,55.309135,8.015442
金石刻画臣能为,15,41.892418,21.06822
呜呼圣皇及圣相,7,-16.81058,-43.152348
相与烜赫流淳熙,4,35.69465,15.335474
愿书万本诵万过,15,29.012146,34.06988
口角流沫右手胝,18,2.5348587,35.55185
怜我秋斋梦蝴蝶,19,1.986281,-26.387264
东郊恸哭辞兄弟,11,-56.212597,8.631715
归来寂寞灵台下,9,-34.736275,-27.044722
玉骨瘦来无一把,13,-25.194918,7.112963
直厅印锁黄昏愁,5,-34.0271,-4.95089
爱君忧国去未能,7,-8.267647,27.883411
此时闻有燕昭台,16,10.382789,-2.8419893
挺身东望心眼开,15,45.466663,12.879573
狂来笔力如牛弩,15,48.230885,4.8544283
借酒祝公千万年,2,56.77092,1.7941974
本以高难饱,13,-30.387814,26.444212
徒劳恨费声,7,-22.452503,5.4287267
烦君最相警,18,-0.613046,12.487867
我亦举家清,8,29.46886,8.548734
肠断未忍扫,11,-55.764423,-8.419104
芳心向春尽,3,-41.914806,-13.751287
所得是沾衣,14,16.699448,-0.22082834
天意怜幽草,12,15.630602,-26.166388
人间重晚晴,14,29.036654,-14.679544
贾生年少虚垂涕,11,-59.93376,11.12781
王粲春来更远游,16,2.619064,-12.4730215
永忆江湖归白发,16,8.586003,-15.716639
欲回天地入扁舟,16,26.977743,21.007326
不知腐鼠成滋味,18,10.725281,19.578838
猜意鹓雏竟未休,19,2.5058749,14.385764
相见时难别亦难,3,-61.24724,-6.0876913
春蚕到死丝方尽,0,7.4756985,-42.2402
蜡炬成灰泪始干,0,7.389935,-42.33844
晓镜但愁云鬓改,5,-28.104776,-0.62385255
夜吟应觉月光寒,9,-39.07547,-30.331554
身无彩凤双飞翼,3,-21.746765,-20.181679
心有灵犀一点通,0,19.141348,-29.483072
嗟余听鼓应官去,7,-23.8057,26.754572
来是空言去绝踪,3,-26.143036,-21.587849
梦为远别啼难唤,3,-57.70955,-6.097651
刘郎已恨蓬山远,3,-22.884739,-20.81451
更隔蓬山一万重,3,-23.261286,-19.96204
春心莫共花争发,0,16.291403,-38.602634
一寸相思一寸灰,3,-51.417175,-10.252317
锦瑟无端五十弦,19,-3.3676214,-37.082966
一弦一柱思华年,0,-2.69232,-35.83644
此情可待成追忆,3,-3.4111142,-36.607155
只是当时已惘然,3,-4.45649,-36.784702
怅卧新春白袷衣,5,-34.138966,-12.89286
白门寥落意多违,5,-36.273033,-21.49001
远路应悲春晼晚,5,-42.071934,-8.73578
玉珰缄札何由达,3,-18.943945,-13.377592
紫泉宫殿锁烟霞,4,-1.7240151,4.539365
欲取芜城作帝家,4,32.345165,24.094765
地下若逢陈后主,7,2.479873,17.16431
岂宜重问后庭花,18,4.141817,17.078632
徒令上将挥神笔,7,-9.375262,31.258804
终见降王走传车,1,13.052833,38.083088
他年锦里经祠庙,16,11.042658,-4.177662
梁父吟成恨有馀,7,-9.565295,34.740604
安危须共主君忧,12,-7.349623,28.790031
岂有蛟龙长失水,4,16.921488,14.774251
更无鹰隼与高秋,16,9.130045,4.7184258
昼号夜哭兼幽显,11,-44.15734,10.616536
早晚星关雪涕收,11,-52.83633,0.79873043
上帝深宫闭九阍,18,-7.164451,-4.5889177
巫咸不下问衔冤,7,-4.14577,34.681202
只有安仁能作诔,18,2.0644314,15.870863
何曾宋玉解招魂,19,3.0741515,15.344521
平生风义兼师友,12,22.579025,4.813682
不敢同君哭寝门,10,-10.450012,14.336183
他生未卜此生休,3,-24.264393,-26.501558
如何四纪为天子,4,30.760284,22.064758
不及卢家有莫愁,0,-16.106733,4.859693
我是梦中传彩笔,14,32.018944,-10.649823
欲书花叶寄朝云,0,7.9774494,-33.72939
向晚意不适,5,-32.364204,6.4545436
夕阳无限好,14,22.613997,-38.408825
只是近黄昏,6,-36.148445,-16.910278
相思迢递隔重城,3,-23.757992,-18.6614
可怜夜半虚前席,7,-49.05061,-16.421343
乘兴南游不戒严,2,45.165314,-6.187184
一笑相倾国便亡,1,-13.997099,8.680453
何劳荆棘始堪伤,18,18.246664,18.32416
晋阳已陷休回顾,1,3.7706137,42.186665
人生何处不离群,16,27.444859,0.122924045
世路干戈惜暂分,3,-22.412426,-14.610079
美酒成都堪送老,2,49.319317,-5.8661304
当垆仍是卓文君,0,22.589983,15.002668
休夸此地分天下,4,32.65305,24.065222
只得徐妃半面妆,7,-18.385626,6.5579515
君问归期未有期,3,-12.342706,-27.806345
何当共剪西窗烛,0,7.024669,-22.416077
嫦娥应悔偷灵药,3,-23.520353,0.784813
碧海青天夜夜心,3,-29.561787,-21.230495
为有云屏无限娇,0,16.226206,-40.91748
凤城寒尽怕春宵,10,-7.7744904,9.253315
无端嫁得金龟婿,18,-12.333931,6.2682323
辜负香衾事早朝,7,-16.496546,20.581638
寻芳不觉醉流霞,2,48.216496,-4.840356
更持红烛赏残花,0,21.698425,-38.28965
远鸿高送一行愁,5,-33.59275,-3.6571262
音书寂绝秦云外,9,-17.431887,-12.388473
身世蹉跎楚水头,6,-21.377077,28.716892
年貌暗随黄叶去,6,-18.415,-2.6260092
时情深付碧波流,0,9.487547,-33.33169
驻马寒光独倚楼,9,-38.262802,-27.725756
怜君意独真,12,19.660044,-32.720016
长安重桃李,4,20.92703,29.58597
徒染六街尘,13,-22.652515,23.18457
悲莫悲兮生别离,11,-49.50717,3.4293911
登山临水送将归,16,-0.8580544,-12.73015
大用外腓,4,33.92376,8.485942
真体内充,8,46.4807,-22.378807
返虚入浑,8,34.739094,7.4296274
积健为雄,15,43.90306,28.642376
具备万物,4,35.608994,5.8832703
横绝太空,15,41.694096,14.211814
荒荒油云,9,14.848013,-20.485022
寥寥长风,9,14.134029,-20.46948
超以象外,8,34.881107,7.418081
得其环中,8,34.190456,7.1295667
持之非强,8,15.688725,12.903691
来之无穷,14,35.277245,5.567534
忘机渐喜逢人少,8,45.401974,-20.337938
览镜空怜待鹤疏,6,-18.84781,-22.893412
酣歌自适逃名久,2,48.528965,-7.168616
事关休戚已成空,6,-32.789227,-17.33897
万里相思一夜中,0,4.2357807,-33.984016
愁到晓鸡声绝后,5,-33.859478,-1.6278235
又将憔悴见春风,5,-25.385958,7.7477603
心孤多所虞,10,-32.82597,-34.256596
莫羡居者闲,16,26.254189,11.20457
父兄若一处,12,20.90699,-6.122504
任向边头老,16,-16.949892,9.475415
年来惆怅与谁论,5,-34.687626,-11.59486
乐中歌曲断人肠,11,-49.822113,-0.66478
邠王玉笛三更咽,9,-44.166733,-2.3253677
一自犬戎生蓟北,1,-52.76187,19.467453
便从征战老汾阳,1,-17.03687,9.538255
更无人共听,9,-32.145405,-27.396383
只有月空明,9,35.842033,-27.927828
欲将琴强写,7,-19.127708,-18.685024
不是自然声,18,12.5937,15.061603
忽忆同心友,12,2.4794328,-29.99814
别来长独愁,5,-32.9725,-1.7771512
闲赏步易远,8,40.777256,-20.00312
野吟声自高,8,45.327072,6.779862
尘中心枉劳,7,-22.610392,23.142332
少年随将讨河湟,15,39.858864,36.402576
头白时清返故乡,17,6.960901,-11.957538
十万汉军零落尽,1,-49.92313,17.15282
独吹边曲向残阳,9,-39.074448,-26.22815
狎鸥归未得,16,0.99474984,-21.195211
睹尔忆晴江,16,1.3110214,-29.71964
堂上有兵天不用,1,3.7009852,26.13789
千秋休恨马嵬坡,18,19.173895,17.707848
却笑蜘蛛谩织罗,18,10.289206,29.626534
玄宗回马杨妃死,1,-45.36775,16.461588
云雨难忘日月新,16,26.653847,-6.352925
终是圣明天子事,4,47.41401,20.41692
山将别恨和心断,3,-26.423311,-8.812376
水带离声入梦流,3,-23.106869,-11.696926
今日因君试回首,0,1.0231247,-31.656134
惆怅佳期又一年,5,-33.631874,-11.630628
冷烟轻霭傍衰丛,9,-42.70468,-25.950686
此夕秦淮驻断蓬,17,-11.4469795,-20.464945
六代精灵人不见,6,-38.842678,-19.083588
思量应在月明中,0,6.038123,-31.113728
抛掷南阳为主忧,7,-8.41572,28.057749
运去英雄不自由,7,-15.838372,34.474396
两朝冠剑恨谯周,7,-8.7345,33.56345
唯余岩下多情水,0,9.204923,-33.58371
万木生芽是今日,14,27.708138,-17.346962
远天归雁拂云飞,14,36.20789,-15.627884
近水游鱼迸冰出,14,32.71255,-14.192125
为谁辛苦为谁甜,3,-24.404476,13.396369
家国兴亡自有时,15,18.152704,20.472332
吴人何苦怨西施,18,3.376305,18.879776
西施若解倾吴国,18,3.3619335,18.777674
越国亡来又是谁,7,0.6121222,19.960403
锺陵醉别十余春,3,-21.266376,-15.747003
重见云英掌上身,14,20.52619,-22.504591
我未成名君未嫁,0,-23.53394,-26.479265
可能俱是不如人,7,-13.264969,26.029032
得即高歌失即休,2,43.733017,-8.545137
多愁多恨亦悠悠,5,-31.202196,-1.2575661
今朝有酒今朝醉,2,49.63198,-4.62597
明日愁来明日愁,5,-30.799356,0.48859033
五湖烟月奈相违,3,-20.910925,-18.557713
何如学取孙供奉,4,33.566643,3.132207
一笑君王便着绯,4,57.967033,-10.771832
不见明居士,19,-16.846262,-25.11254
何时石上月,19,12.503699,-15.577908
相对论逍遥,8,34.40267,9.598807
几口嬉嬉活,14,42.225628,-11.973121
清香满山月,8,33.68591,-23.52484
尽道隋亡为此河,18,-0.04304931,20.855095
共禹论功不较多,4,45.237316,20.899055
莫道无心畏雷电,18,28.227589,23.529646
海龙王处也横行,15,34.250557,26.739813
雁寒犹忆侣,17,-0.361888,-29.354532
人病更离家,11,-33.656433,8.679291
何须万里外,16,27.705513,1.1730156
即此是天涯,17,-12.600125,-22.061214
唯应报春鸟,14,23.540756,-16.813807
得共斯人知,12,20.882893,-26.010378
念我何留滞,17,0.5280635,-18.73309
辞家久未还,17,-7.961372,-20.29125
临水不敢照,10,-8.57322,16.624754
恐惊平昔颜,10,-6.8540616,12.308115
应多白发生,6,-16.60622,-0.7896814
过尽愁人处,5,-33.18509,-2.7019007
竟夕自悲秋,5,-44.561813,-6.251477
聊凭危堞望,16,-3.6912766,-16.373634
暗起异乡情,17,-6.733692,-25.191397
狂歌泪满缨,11,-55.154633,2.638161
天子好征战,1,0.15258014,42.25741
百姓不种桑,13,-31.391615,29.52197
天子好少年,4,37.466366,1.1318734
无人荐冯唐,7,-13.429255,29.432074
天子好美女,4,38.325783,1.0986583
夫妇不成双,3,-25.071167,-0.350088
欺暗尚不然,18,7.7942505,34.772526
欺明当自戮,18,7.7348504,34.802204
难将一人手,7,-8.649677,-1.9106966
掩得天下目,4,13.460693,13.378465
不见三尺坟,1,-39.91885,14.815063
云阳草空绿,16,31.64527,-20.243372
行人莫叹碧云晚,16,12.261675,-8.225919
雁回湘浦怨声长,5,-41.42293,-1.6005415
应无惆怅沧波远,8,26.64697,-3.2838793
十二玉楼非我乡,17,-12.761049,-20.042973
官仓老鼠大如斗,18,8.367874,26.177616
健儿无粮百姓饥,1,-33.835335,31.26923
谁遣朝朝入君口,0,10.489004,-37.132965
扣人难动心,0,-8.89021,-2.9154801
曾恨朱门深,7,-4.083382,30.889084
不向东风怨未开,16,20.805069,-2.268128
含颦欲语声先咽,3,2.7082267,-41.151577
丧乱漂沦何堪说,11,-52.243412,15.984668
妾闻此语愁更愁,5,-31.473433,-2.2270954
竟日阑干泪如雨,11,-58.45622,-0.37452284
不敢回眸空泪下,11,-57.937557,-1.3986658
红粉香脂刀下死,1,-45.266228,16.732002
仰天掩面哭一声,11,-57.57187,6.666273
烟中大叫犹求救,1,2.537841,25.651999
终日惊忧心胆碎,10,-43.76424,7.903034
妾闻此老伤心语,11,-52.347786,-2.297927
更欲东奔何处所,19,-3.0088458,-7.620603
避难徒为阙下人,7,-18.567732,31.424732
怀安却羡江南鬼,18,1.9231597,13.015986
有国有家皆是梦,6,-4.459703,-4.21546
为龙为虎亦成空,6,-4.4997277,-3.9594634
残花旧宅悲江令,6,-42.89664,-6.8813214
落日青山吊谢公,16,6.3015394,-15.689167
止竟霸图何物在,6,-0.50034416,6.807333
六朝如梦鸟空啼,6,-38.98626,-19.13324
无情最是台城柳,6,-40.13631,-17.021236
杀声沉后野风悲,1,-48.05834,13.033923
家人犹自寄寒衣,17,-7.181286,-31.419792
医得眼前疮,13,-29.211285,17.969828
剜却心头肉,11,-51.365845,9.053367
我愿君王心,12,31.691313,36.827343
化作光明烛,15,31.263311,-2.7199426
不照绮罗筵,18,9.397154,15.000478
只照逃亡屋,13,-38.424976,21.156036
六月禾未秀,13,-31.55643,28.8304
